t,xe,ye,vxe,vye,xm,ym,vxm,vym
793700.000000,6692451.980331,-6411023.690985,10.196568,2.444219,-188577264.905863,340133086.653828,-873.799822,-473.327748
793800.000000,6693471.564680,-6410779.140509,10.195119,2.446791,-188664638.675174,340085742.855289,-873.675556,-473.548217
793900.000000,6694491.004052,-6410534.332819,10.193669,2.449363,-188752000.015185,340038377.011481,-873.551235,-473.768653
794000.000000,6695510.298383,-6410289.267954,10.192218,2.451934,-188839348.920454,339990989.125755,-873.426861,-473.989056
794100.000000,6696529.447609,-6410043.945954,10.190767,2.454506,-188926685.385543,339943579.201468,-873.302432,-474.209425
794200.000000,6697548.451668,-6409798.366858,10.189315,2.457076,-189014009.405013,339896147.241973,-873.177949,-474.429760
794300.000000,6698567.310497,-6409552.530705,10.187862,2.459647,-189101320.973425,339848693.250627,-873.053411,-474.650062
794400.000000,6699586.024030,-6409306.437534,10.186409,2.462217,-189188620.085344,339801217.230787,-872.928819,-474.870330
794500.000000,6700604.592206,-6409060.087384,10.184955,2.464786,-189275906.735332,339753719.185813,-872.804172,-475.090564
794600.000000,6701623.014960,-6408813.480294,10.183500,2.467355,-189363180.917956,339706199.119066,-872.679471,-475.310765
794700.000000,6702641.292230,-6408566.616304,10.182045,2.469924,-189450442.627781,339658657.033906,-872.554716,-475.530933
794800.000000,6703659.423951,-6408319.495453,10.180589,2.472493,-189537691.859373,339611092.933696,-872.429907,-475.751066
794900.000000,6704677.410061,-6408072.117780,10.179133,2.475061,-189624928.607302,339563506.821801,-872.305043,-475.971166
795000.000000,6705695.250497,-6407824.483325,10.177676,2.477628,-189712152.866135,339515898.701586,-872.180125,-476.191233
795100.000000,6706712.945193,-6407576.592126,10.176218,2.480196,-189799364.630442,339468268.576417,-872.055152,-476.411265
795200.000000,6707730.494089,-6407328.444223,10.174760,2.482762,-189886563.894794,339420616.449663,-871.930126,-476.631264
795300.000000,6708747.897119,-6407080.039655,10.173301,2.485329,-189973750.653763,339372942.324692,-871.805045,-476.851230
795400.000000,6709765.154221,-6406831.378462,10.171841,2.487895,-190060924.901921,339325246.204876,-871.679909,-477.071161
795500.000000,6710782.265332,-6406582.460683,10.170381,2.490461,-190148086.633842,339277528.093586,-871.554720,-477.291059
795600.000000,6711799.230388,-6406333.286357,10.168920,2.493026,-190235235.844099,339229787.994195,-871.429476,-477.510923
795700.000000,6712816.049325,-6406083.855523,10.167459,2.495591,-190322372.527269,339182025.910077,-871.304178,-477.730754
795800.000000,6713832.722082,-6405834.168222,10.165996,2.498155,-190409496.677927,339134241.844607,-871.178826,-477.950550
795900.000000,6714849.248593,-6405584.224491,10.164534,2.500719,-190496608.290652,339086435.801164,-871.053420,-478.170313
796000.000000,6715865.628797,-6405334.024372,10.163070,2.503283,-190583707.360020,339038607.783124,-870.927959,-478.390042
796100.000000,6716881.862629,-6405083.567903,10.161606,2.505846,-190670793.880611,338990757.793868,-870.802444,-478.609737
796200.000000,6717897.950027,-6404832.855123,10.160142,2.508409,-190757867.847006,338942885.836776,-870.676875,-478.829399
796300.000000,6718913.890927,-6404581.886072,10.158676,2.510972,-190844929.253785,338894991.915229,-870.551252,-479.049027
796400.000000,6719929.685266,-6404330.660790,10.157210,2.513534,-190931978.095530,338847076.032611,-870.425574,-479.268620
796500.000000,6720945.332981,-6404079.179316,10.155744,2.516096,-191019014.366823,338799138.192307,-870.299843,-479.488180
796600.000000,6721960.834009,-6403827.441689,10.154277,2.518657,-191106038.062250,338751178.397702,-870.174057,-479.707706
796700.000000,6722976.188287,-6403575.447950,10.152809,2.521218,-191193049.176394,338703196.652184,-870.048217,-479.927199
796800.000000,6723991.395750,-6403323.198136,10.151340,2.523778,-191280047.703842,338655192.959140,-869.922323,-480.146657
796900.000000,6725006.456337,-6403070.692289,10.149871,2.526339,-191367033.639180,338607167.321960,-869.796375,-480.366081
797000.000000,6726021.369984,-6402817.930448,10.148402,2.528898,-191454006.976995,338559119.744035,-869.670373,-480.585472
797100.000000,6727036.136628,-6402564.912651,10.146931,2.531458,-191540967.711876,338511050.228757,-869.544316,-480.804828
797200.000000,6728050.756206,-6402311.638940,10.145460,2.534017,-191627915.838413,338462958.779520,-869.418206,-481.024151
797300.000000,6729065.228654,-6402058.109352,10.143989,2.536575,-191714851.351196,338414845.399717,-869.292041,-481.243440
797400.000000,6730079.553910,-6401804.323929,10.142516,2.539133,-191801774.244816,338366710.092746,-869.165822,-481.462694
797500.000000,6731093.731910,-6401550.282709,10.141044,2.541691,-191888684.513866,338318552.862002,-869.039550,-481.681915
797600.000000,6732107.762592,-6401295.985733,10.139570,2.544248,-191975582.152939,338270373.710886,-868.913223,-481.901102
797700.000000,6733121.645892,-6401041.433039,10.138096,2.546805,-192062467.156629,338222172.642795,-868.786842,-482.120254
797800.000000,6734135.381747,-6400786.624668,10.136621,2.549362,-192149339.519532,338173949.661132,-868.660407,-482.339373
797900.000000,6735148.970095,-6400531.560659,10.135146,2.551918,-192236199.236243,338125704.769298,-868.533918,-482.558458
798000.000000,6736162.410871,-6400276.241052,10.133670,2.554474,-192323046.301359,338077437.970698,-868.407375,-482.777509
798100.000000,6737175.704014,-6400020.665887,10.132193,2.557029,-192409880.709479,338029149.268735,-868.280778,-482.996525
798200.000000,6738188.849460,-6399764.835203,10.130716,2.559584,-192496702.455201,337980838.666815,-868.154127,-483.215508
798300.000000,6739201.847145,-6399508.749040,10.129238,2.562139,-192583511.533126,337932506.168347,-868.027422,-483.434456
798400.000000,6740214.697008,-6399252.407438,10.127759,2.564693,-192670307.937853,337884151.776739,-867.900663,-483.653370
798500.000000,6741227.398986,-6398995.810437,10.126280,2.567247,-192757091.663986,337835775.495400,-867.773850,-483.872251
