t	y	v	
5.170000	39318.815521	-50.582196	0.000000	0.000000
5.180000	39318.308726	-50.679501	0.000000	0.000000
5.190000	39317.800958	-50.776805	0.000000	0.000000
5.200000	39317.292217	-50.874107	0.000000	0.000000
5.210000	39316.782503	-50.971407	0.000000	0.000000
5.220000	39316.271816	-51.068706	0.000000	0.000000
5.230000	39315.760156	-51.165987	0.000000	0.000000
5.240000	39315.247523	-51.263267	0.000000	0.000000
5.250000	39314.733918	-51.360545	0.000000	0.000000
5.260000	39314.219339	-51.457821	0.000000	0.000000
5.270000	39313.703788	-51.555096	0.000000	0.000000
5.280000	39313.187265	-51.652369	0.000000	0.000000
5.290000	39312.669768	-51.749640	0.000000	0.000000
5.300000	39312.151299	-51.846910	0.000000	0.000000
5.310000	39311.631857	-51.944178	0.000000	0.000000
5.320000	39311.111443	-52.041445	0.000000	0.000000
5.330000	39310.590056	-52.138694	0.000000	0.000000
5.340000	39310.067697	-52.235941	0.000000	0.000000
5.350000	39309.544365	-52.333186	0.000000	0.000000
5.360000	39309.020061	-52.430430	0.000000	0.000000
5.370000	39308.494784	-52.527672	0.000000	0.000000
5.380000	39307.968535	-52.624912	0.000000	0.000000
5.390000	39307.441313	-52.722151	0.000000	0.000000
5.400000	39306.913119	-52.819388	0.000000	0.000000
5.410000	39306.383953	-52.916623	0.000000	0.000000
5.420000	39305.853815	-53.013857	0.000000	0.000000
5.430000	39305.322704	-53.111072	0.000000	0.000000
5.440000	39304.790621	-53.208286	0.000000	0.000000
5.450000	39304.257566	-53.305498	0.000000	0.000000
5.460000	39303.723539	-53.402709	0.000000	0.000000
5.470000	39303.188540	-53.499917	0.000000	0.000000
5.480000	39302.652568	-53.597124	0.000000	0.000000
5.490000	39302.115625	-53.694330	0.000000	0.000000
5.500000	39301.577710	-53.791533	0.000000	0.000000
5.510000	39301.038822	-53.888735	0.000000	0.000000
5.520000	39300.498963	-53.985936	0.000000	0.000000
5.530000	39299.958132	-54.083134	0.000000	0.000000
5.540000	39299.416329	-54.180314	0.000000	0.000000
5.550000	39298.873554	-54.277492	0.000000	0.000000
5.560000	39298.329807	-54.374669	0.000000	0.000000
5.570000	39297.785089	-54.471843	0.000000	0.000000
5.580000	39297.239398	-54.569016	0.000000	0.000000
5.590000	39296.692737	-54.666188	0.000000	0.000000
5.600000	39296.145103	-54.763357	0.000000	0.000000
5.610000	39295.596498	-54.860525	0.000000	0.000000
5.620000	39295.046921	-54.957691	0.000000	0.000000
5.630000	39294.496372	-55.054856	0.000000	0.000000
5.640000	39293.944852	-55.152001	0.000000	0.000000
5.650000	39293.392361	-55.249144	0.000000	0.000000
5.660000	39292.838898	-55.346286	0.000000	0.000000
5.670000	39292.284464	-55.443426	0.000000	0.000000
5.680000	39291.729058	-55.540565	0.000000	0.000000
5.690000	39291.172681	-55.637701	0.000000	0.000000
5.700000	39290.615333	-55.734836	0.000000	0.000000
5.710000	39290.057013	-55.831969	0.000000	0.000000
5.720000	39289.497722	-55.929100	0.000000	0.000000
5.730000	39288.937460	-56.026230	0.000000	0.000000
5.740000	39288.376226	-56.123340	0.000000	0.000000
5.750000	39287.814022	-56.220448	0.000000	0.000000
5.760000	39287.250846	-56.317555	0.000000	0.000000
5.770000	39286.686700	-56.414659	0.000000	0.000000
5.780000	39286.121582	-56.511762	0.000000	0.000000
5.790000	39285.555493	-56.608863	0.000000	0.000000
5.800000	39284.988434	-56.705963	0.000000	0.000000
5.810000	39284.420403	-56.803060	0.000000	0.000000
5.820000	39283.851402	-56.900156	0.000000	0.000000
5.830000	39283.281429	-56.997250	0.000000	0.000000
5.840000	39282.710486	-57.094342	0.000000	0.000000
5.850000	39282.138572	-57.191415	0.000000	0.000000
5.860000	39281.565687	-57.288485	0.000000	0.000000
5.870000	39280.991831	-57.385554	0.000000	0.000000
5.880000	39280.417005	-57.482621	0.000000	0.000000
5.890000	39279.841208	-57.579686	0.000000	0.000000
5.900000	39279.264441	-57.676749	0.000000	0.000000
5.910000	39278.686702	-57.773810	0.000000	0.000000
5.920000	39278.107994	-57.870870	0.000000	0.000000
5.930000	39277.528315	-57.967928	0.000000	0.000000
5.940000	39276.947665	-58.064984	0.000000	0.000000
5.950000	39276.366044	-58.162019	0.000000	0.000000
5.960000	39275.783454	-58.259053	0.000000	0.000000
5.970000	39275.199893	-58.356085	0.000000	0.000000
5.980000	39274.615362	-58.453115	0.000000	0.000000
5.990000	39274.029861	-58.550144	0.000000	0.000000
6.000000	39273.443389	-58.647170	0.000000	0.000000
6.010000	39272.855947	-58.744195	0.000000	0.000000
6.020000	39272.267535	-58.841217	0.000000	0.000000
6.030000	39271.678152	-58.938238	0.000000	0.000000
6.040000	39271.087800	-59.035257	0.000000	0.000000
6.050000	39270.496477	-59.132256	0.000000	0.000000
6.060000	39269.904185	-59.229252	0.000000	0.000000
6.070000	39269.310922	-59.326247	0.000000	0.000000
6.080000	39268.716690	-59.423240	0.000000	0.000000
6.090000	39268.121487	-59.520231	0.000000	0.000000
6.100000	39267.525315	-59.617220	0.000000	0.000000
6.110000	39266.928173	-59.714207	0.000000	0.000000
6.120000	39266.330061	-59.811192	0.000000	0.000000
6.130000	39265.730980	-59.908175	0.000000	0.000000
6.140000	39265.130928	-60.005157	0.000000	0.000000
6.150000	39264.529907	-60.102117	0.000000	0.000000
6.160000	39263.927916	-60.199076	0.000000	0.000000
6.170000	39263.324956	-60.296032	0.000000	0.000000
6.180000	39262.721026	-60.392987	0.000000	0.000000
6.190000	39262.116126	-60.489940	0.000000	0.000000
6.200000	39261.510258	-60.586891	0.000000	0.000000
6.210000	39260.903419	-60.683840	0.000000	0.000000
6.220000	39260.295611	-60.780787	0.000000	0.000000
6.230000	39259.686834	-60.877732	0.000000	0.000000
6.240000	39259.077087	-60.974675	0.000000	0.000000
6.250000	39258.466371	-61.071616	0.000000	0.000000
6.260000	39257.854686	-61.168536	0.000000	0.000000
6.270000	39257.242031	-61.265454	0.000000	0.000000
6.280000	39256.628407	-61.362370	0.000000	0.000000
6.290000	39256.013815	-61.459284	0.000000	0.000000
6.300000	39255.398253	-61.556196	0.000000	0.000000
6.310000	39254.781722	-61.653106	0.000000	0.000000
6.320000	39254.164221	-61.750014	0.000000	0.000000
6.330000	39253.545752	-61.846920	0.000000	0.000000
6.340000	39252.926314	-61.943824	0.000000	0.000000
6.350000	39252.305907	-62.040726	0.000000	0.000000
6.360000	39251.684531	-62.137607	0.000000	0.000000
6.370000	39251.062186	-62.234485	0.000000	0.000000
6.380000	39250.438872	-62.331362	0.000000	0.000000
6.390000	39249.814590	-62.428236	0.000000	0.000000
6.400000	39249.189339	-62.525109	0.000000	0.000000
6.410000	39248.563119	-62.621979	0.000000	0.000000
6.420000	39247.935931	-62.718848	0.000000	0.000000
6.430000	39247.307773	-62.815714	0.000000	0.000000
6.440000	39246.678648	-62.912579	0.000000	0.000000
6.450000	39246.048553	-63.009441	0.000000	0.000000
6.460000	39245.417490	-63.106282	0.000000	0.000000
6.470000	39244.785459	-63.203120	0.000000	0.000000
6.480000	39244.152460	-63.299957	0.000000	0.000000
6.490000	39243.518492	-63.396791	0.000000	0.000000
6.500000	39242.883555	-63.493623	0.000000	0.000000
6.510000	39242.247651	-63.590454	0.000000	0.000000
6.520000	39241.610778	-63.687282	0.000000	0.000000
6.530000	39240.972937	-63.784108	0.000000	0.000000
6.540000	39240.334128	-63.880932	0.000000	0.000000
6.550000	39239.694350	-63.977754	0.000000	0.000000
6.560000	39239.053604	-64.074574	0.000000	0.000000
6.570000	39238.411891	-64.171372	0.000000	0.000000
6.580000	39237.769209	-64.268167	0.000000	0.000000
6.590000	39237.125559	-64.364961	0.000000	0.000000
6.600000	39236.480942	-64.461752	0.000000	0.000000
6.610000	39235.835356	-64.558542	0.000000	0.000000
6.620000	39235.188803	-64.655329	0.000000	0.000000
6.630000	39234.541282	-64.752114	0.000000	0.000000
6.640000	39233.892793	-64.848897	0.000000	0.000000
6.650000	39233.243336	-64.945678	0.000000	0.000000
6.660000	39232.592912	-65.042457	0.000000	0.000000
6.670000	39231.941520	-65.139214	0.000000	0.000000
6.680000	39231.289160	-65.235968	0.000000	0.000000
6.690000	39230.635833	-65.332720	0.000000	0.000000
6.700000	39229.981538	-65.429470	0.000000	0.000000
6.710000	39229.326276	-65.526217	0.000000	0.000000
6.720000	39228.670046	-65.622963	0.000000	0.000000
6.730000	39228.012849	-65.719706	0.000000	0.000000
6.740000	39227.354685	-65.816448	0.000000	0.000000
6.750000	39226.695553	-65.913187	0.000000	0.000000
6.760000	39226.035454	-66.009924	0.000000	0.000000
6.770000	39225.374387	-66.106638	0.000000	0.000000
6.780000	39224.712354	-66.203350	0.000000	0.000000
6.790000	39224.049353	-66.300060	0.000000	0.000000
6.800000	39223.385385	-66.396767	0.000000	0.000000
6.810000	39222.720451	-66.493473	0.000000	0.000000
6.820000	39222.054549	-66.590176	0.000000	0.000000
6.830000	39221.387680	-66.686877	0.000000	0.000000
6.840000	39220.719844	-66.783576	0.000000	0.000000
6.850000	39220.051042	-66.880273	0.000000	0.000000
6.860000	39219.381272	-66.976968	0.000000	0.000000
6.870000	39218.710535	-67.073660	0.000000	0.000000
6.880000	39218.038832	-67.170329	0.000000	0.000000
6.890000	39217.366162	-67.266996	0.000000	0.000000
6.900000	39216.692525	-67.363661	0.000000	0.000000
6.910000	39216.017922	-67.460323	0.000000	0.000000
6.920000	39215.342352	-67.556983	0.000000	0.000000
6.930000	39214.665816	-67.653641	0.000000	0.000000
6.940000	39213.988313	-67.750297	0.000000	0.000000
6.950000	39213.309844	-67.846951	0.000000	0.000000
6.960000	39212.630408	-67.943602	0.000000	0.000000
6.970000	39211.950005	-68.040252	0.000000	0.000000
6.980000	39211.268636	-68.136877	0.000000	0.000000
6.990000	39210.586301	-68.233500	0.000000	0.000000
7.000000	39209.903000	-68.330121	0.000000	0.000000
7.010000	39209.218733	-68.426740	0.000000	0.000000
7.020000	39208.533499	-68.523357	0.000000	0.000000
7.030000	39207.847299	-68.619971	0.000000	0.000000
7.040000	39207.160133	-68.716583	0.000000	0.000000
7.050000	39206.472002	-68.813193	0.000000	0.000000
7.060000	39205.782904	-68.909800	0.000000	0.000000
7.070000	39205.092840	-69.006406	0.000000	0.000000
7.080000	39204.401810	-69.102987	0.000000	0.000000
7.090000	39203.709814	-69.199566	0.000000	0.000000
7.100000	39203.016853	-69.296142	0.000000	0.000000
7.110000	39202.322925	-69.392716	0.000000	0.000000
7.120000	39201.628033	-69.489289	0.000000	0.000000
7.130000	39200.932174	-69.585858	0.000000	0.000000
7.140000	39200.235350	-69.682426	0.000000	0.000000
7.150000	39199.537560	-69.778991	0.000000	0.000000
7.160000	39198.838804	-69.875554	0.000000	0.000000
7.170000	39198.139083	-69.972115	0.000000	0.000000
7.180000	39197.438396	-70.068673	0.000000	0.000000
7.190000	39196.736744	-70.165207	0.000000	0.000000
7.200000	39196.034127	-70.261739	0.000000	0.000000
7.210000	39195.330544	-70.358268	0.000000	0.000000
7.220000	39194.625996	-70.454795	0.000000	0.000000
7.230000	39193.920483	-70.551319	0.000000	0.000000
7.240000	39193.214005	-70.647842	0.000000	0.000000
7.250000	39192.506561	-70.744362	0.000000	0.000000
7.260000	39191.798152	-70.840879	0.000000	0.000000
7.270000	39191.088778	-70.937395	0.000000	0.000000
7.280000	39190.378439	-71.033908	0.000000	0.000000
7.290000	39189.667135	-71.130396	0.000000	0.000000
7.300000	39188.954866	-71.226882	0.000000	0.000000
7.310000	39188.241633	-71.323365	0.000000	0.000000
7.320000	39187.527434	-71.419846	0.000000	0.000000
7.330000	39186.812271	-71.516325	0.000000	0.000000
7.340000	39186.096143	-71.612801	0.000000	0.000000
7.350000	39185.379050	-71.709275	0.000000	0.000000
7.360000	39184.660993	-71.805747	0.000000	0.000000
7.370000	39183.941971	-71.902216	0.000000	0.000000
7.380000	39183.221984	-71.998683	0.000000	0.000000
7.390000	39182.501032	-72.095148	0.000000	0.000000
7.400000	39181.779117	-72.191587	0.000000	0.000000
7.410000	39181.056236	-72.288024	0.000000	0.000000
7.420000	39180.332392	-72.384458	0.000000	0.000000
7.430000	39179.607583	-72.480890	0.000000	0.000000
7.440000	39178.881810	-72.577320	0.000000	0.000000
7.450000	39178.155072	-72.673747	0.000000	0.000000
7.460000	39177.427370	-72.770172	0.000000	0.000000
7.470000	39176.698704	-72.866595	0.000000	0.000000
7.480000	39175.969074	-72.963015	0.000000	0.000000
7.490000	39175.238480	-73.059433	0.000000	0.000000
7.500000	39174.506922	-73.155825	0.000000	0.000000
7.510000	39173.774400	-73.252214	0.000000	0.000000
7.520000	39173.040914	-73.348602	0.000000	0.000000
7.530000	39172.306464	-73.444986	0.000000	0.000000
7.540000	39171.571050	-73.541369	0.000000	0.000000
7.550000	39170.834673	-73.637749	0.000000	0.000000
7.560000	39170.097331	-73.734126	0.000000	0.000000
7.570000	39169.359026	-73.830501	0.000000	0.000000
7.580000	39168.619758	-73.926874	0.000000	0.000000
7.590000	39167.879525	-74.023244	0.000000	0.000000
7.600000	39167.138329	-74.119588	0.000000	0.000000
7.610000	39166.396170	-74.215930	0.000000	0.000000
7.620000	39165.653047	-74.312269	0.000000	0.000000
7.630000	39164.908961	-74.408606	0.000000	0.000000
7.640000	39164.163912	-74.504940	0.000000	0.000000
7.650000	39163.417899	-74.601272	0.000000	0.000000
7.660000	39162.670923	-74.697601	0.000000	0.000000
7.670000	39161.922984	-74.793928	0.000000	0.000000
7.680000	39161.174081	-74.890253	0.000000	0.000000
7.690000	39160.424215	-74.986575	0.000000	0.000000
7.700000	39159.673387	-75.082894	0.000000	0.000000
7.710000	39158.921595	-75.179187	0.000000	0.000000
7.720000	39158.168840	-75.275477	0.000000	0.000000
7.730000	39157.415122	-75.371765	0.000000	0.000000
7.740000	39156.660442	-75.468051	0.000000	0.000000
7.750000	39155.904798	-75.564334	0.000000	0.000000
7.760000	39155.148192	-75.660614	0.000000	0.000000
7.770000	39154.390623	-75.756892	0.000000	0.000000
7.780000	39153.632092	-75.853168	0.000000	0.000000
7.790000	39152.872597	-75.949441	0.000000	0.000000
7.800000	39152.112140	-76.045711	0.000000	0.000000
7.810000	39151.350721	-76.141955	0.000000	0.000000
7.820000	39150.588339	-76.238196	0.000000	0.000000
7.830000	39149.824994	-76.334434	0.000000	0.000000
7.840000	39149.060688	-76.430670	0.000000	0.000000
7.850000	39148.295419	-76.526903	0.000000	0.000000
7.860000	39147.529187	-76.623134	0.000000	0.000000
7.870000	39146.761994	-76.719363	0.000000	0.000000
7.880000	39145.993838	-76.815588	0.000000	0.000000
7.890000	39145.224720	-76.911812	0.000000	0.000000
7.900000	39144.454639	-77.008032	0.000000	0.000000
7.910000	39143.683597	-77.104226	0.000000	0.000000
7.920000	39142.911593	-77.200417	0.000000	0.000000
7.930000	39142.138627	-77.296605	0.000000	0.000000
7.940000	39141.364699	-77.392790	0.000000	0.000000
7.950000	39140.589809	-77.488974	0.000000	0.000000
7.960000	39139.813958	-77.585154	0.000000	0.000000
7.970000	39139.037144	-77.681332	0.000000	0.000000
7.980000	39138.259369	-77.777507	0.000000	0.000000
7.990000	39137.480632	-77.873680	0.000000	0.000000
8.000000	39136.700934	-77.969850	0.000000	0.000000
8.010000	39135.920274	-78.066018	0.000000	0.000000
8.020000	39135.138652	-78.162158	0.000000	0.000000
8.030000	39134.356069	-78.258295	0.000000	0.000000
8.040000	39133.572525	-78.354430	0.000000	0.000000
8.050000	39132.788019	-78.450562	0.000000	0.000000
8.060000	39132.002552	-78.546691	0.000000	0.000000
8.070000	39131.216124	-78.642818	0.000000	0.000000
8.080000	39130.428735	-78.738942	0.000000	0.000000
8.090000	39129.640384	-78.835064	0.000000	0.000000
8.100000	39128.851072	-78.931183	0.000000	0.000000
8.110000	39128.060799	-79.027299	0.000000	0.000000
8.120000	39127.269565	-79.123388	0.000000	0.000000
8.130000	39126.477371	-79.219473	0.000000	0.000000
8.140000	39125.684215	-79.315556	0.000000	0.000000
8.150000	39124.890099	-79.411636	0.000000	0.000000
8.160000	39124.095022	-79.507714	0.000000	0.000000
8.170000	39123.298984	-79.603789	0.000000	0.000000
8.180000	39122.501985	-79.699861	0.000000	0.000000
8.190000	39121.704026	-79.795931	0.000000	0.000000
8.200000	39120.905106	-79.891998	0.000000	0.000000
8.210000	39120.105225	-79.988062	0.000000	0.000000
8.220000	39119.304384	-80.084124	0.000000	0.000000
8.230000	39118.502582	-80.180157	0.000000	0.000000
8.240000	39117.699820	-80.276188	0.000000	0.000000
8.250000	39116.896098	-80.372216	0.000000	0.000000
8.260000	39116.091416	-80.468241	0.000000	0.000000
8.270000	39115.285773	-80.564263	0.000000	0.000000
8.280000	39114.479170	-80.660283	0.000000	0.000000
8.290000	39113.671607	-80.756300	0.000000	0.000000
8.300000	39112.863084	-80.852314	0.000000	0.000000
8.310000	39112.053601	-80.948326	0.000000	0.000000
8.320000	39111.243158	-81.044335	0.000000	0.000000
8.330000	39110.431755	-81.140315	0.000000	0.000000
8.340000	39109.619392	-81.236292	0.000000	0.000000
8.350000	39108.806069	-81.332267	0.000000	0.000000
8.360000	39107.991787	-81.428238	0.000000	0.000000
8.370000	39107.176545	-81.524207	0.000000	0.000000
8.380000	39106.360343	-81.620174	0.000000	0.000000
8.390000	39105.543181	-81.716137	0.000000	0.000000
8.400000	39104.725060	-81.812098	0.000000	0.000000
8.410000	39103.905980	-81.908056	0.000000	0.000000
8.420000	39103.085940	-82.004012	0.000000	0.000000
8.430000	39102.264940	-82.099938	0.000000	0.000000
8.440000	39101.442982	-82.195861	0.000000	0.000000
8.450000	39100.620064	-82.291782	0.000000	0.000000
8.460000	39099.796187	-82.387700	0.000000	0.000000
8.470000	39098.971351	-82.483615	0.000000	0.000000
8.480000	39098.145556	-82.579527	0.000000	0.000000
8.490000	39097.318801	-82.675436	0.000000	0.000000
8.500000	39096.491088	-82.771343	0.000000	0.000000
8.510000	39095.662415	-82.867247	0.000000	0.000000
8.520000	39094.832784	-82.963148	0.000000	0.000000
8.530000	39094.002193	-83.059046	0.000000	0.000000
8.540000	39093.170644	-83.154915	0.000000	0.000000
8.550000	39092.338136	-83.250781	0.000000	0.000000
8.560000	39091.504670	-83.346644	0.000000	0.000000
8.570000	39090.670245	-83.442504	0.000000	0.000000
8.580000	39089.834861	-83.538361	0.000000	0.000000
8.590000	39088.998519	-83.634216	0.000000	0.000000
8.600000	39088.161218	-83.730068	0.000000	0.000000
8.610000	39087.322959	-83.825917	0.000000	0.000000
8.620000	39086.483742	-83.921763	0.000000	0.000000
8.630000	39085.643566	-84.017606	0.000000	0.000000
8.640000	39084.802431	-84.113419	0.000000	0.000000
8.650000	39083.960339	-84.209229	0.000000	0.000000
8.660000	39083.117289	-84.305037	0.000000	0.000000
8.670000	39082.273280	-84.400842	0.000000	0.000000
8.680000	39081.428314	-84.496643	0.000000	0.000000
8.690000	39080.582389	-84.592442	0.000000	0.000000
8.700000	39079.735507	-84.688238	0.000000	0.000000
8.710000	39078.887667	-84.784031	0.000000	0.000000
8.720000	39078.038869	-84.879822	0.000000	0.000000
8.730000	39077.189112	-84.975609	0.000000	0.000000
8.740000	39076.338399	-85.071394	0.000000	0.000000
8.750000	39075.486727	-85.167148	0.000000	0.000000
8.760000	39074.634098	-85.262899	0.000000	0.000000
8.770000	39073.780512	-85.358647	0.000000	0.000000
8.780000	39072.925968	-85.454393	0.000000	0.000000
8.790000	39072.070466	-85.550135	0.000000	0.000000
8.800000	39071.214008	-85.645875	0.000000	0.000000
8.810000	39070.356591	-85.741611	0.000000	0.000000
8.820000	39069.498218	-85.837345	0.000000	0.000000
8.830000	39068.638887	-85.933076	0.000000	0.000000
8.840000	39067.778599	-86.028804	0.000000	0.000000
