t	y	v	y_analytic	v_analytic
52.220000	225.065355	-15.138889	229.127041	-15.069284
52.230000	224.913966	-15.138889	228.976348	-15.069284
52.240000	224.762577	-15.138889	228.825655	-15.069284
52.250000	224.611188	-15.138889	228.674962	-15.069284
52.260000	224.459799	-15.138889	228.524269	-15.069284
52.270000	224.308411	-15.138889	228.373576	-15.069284
52.280000	224.157022	-15.138889	228.222883	-15.069284
52.290000	224.005633	-15.138889	228.072191	-15.069284
52.300000	223.854244	-15.138889	227.921498	-15.069284
52.310000	223.702855	-15.138889	227.770805	-15.069284
52.320000	223.551466	-15.138889	227.620112	-15.069284
52.330000	223.400077	-15.138889	227.469419	-15.069284
52.340000	223.248688	-15.138889	227.318726	-15.069284
52.350000	223.097299	-15.138889	227.168034	-15.069284
52.360000	222.945911	-15.138889	227.017341	-15.069284
52.370000	222.794522	-15.138889	226.866648	-15.069284
52.380000	222.643133	-15.138889	226.715955	-15.069284
52.390000	222.491744	-15.138889	226.565262	-15.069284
52.400000	222.340355	-15.138889	226.414569	-15.069284
52.410000	222.188966	-15.138889	226.263876	-15.069284
52.420000	222.037577	-15.138889	226.113184	-15.069284
52.430000	221.886188	-15.138889	225.962491	-15.069284
52.440000	221.734799	-15.138889	225.811798	-15.069284
52.450000	221.583411	-15.138889	225.661105	-15.069284
52.460000	221.432022	-15.138889	225.510412	-15.069284
52.470000	221.280633	-15.138889	225.359719	-15.069284
52.480000	221.129244	-15.138889	225.209027	-15.069284
52.490000	220.977855	-15.138889	225.058334	-15.069284
52.500000	220.826466	-15.138889	224.907641	-15.069284
52.510000	220.675077	-15.138889	224.756948	-15.069284
52.520000	220.523688	-15.138889	224.606255	-15.069284
52.530000	220.372299	-15.138889	224.455562	-15.069284
52.540000	220.220911	-15.138889	224.304869	-15.069284
52.550000	220.069522	-15.138889	224.154177	-15.069284
52.560000	219.918133	-15.138889	224.003484	-15.069284
52.570000	219.766744	-15.138889	223.852791	-15.069284
52.580000	219.615355	-15.138889	223.702098	-15.069284
52.590000	219.463966	-15.138889	223.551405	-15.069284
52.600000	219.312577	-15.138889	223.400712	-15.069284
52.610000	219.161188	-15.138889	223.250020	-15.069284
52.620000	219.009799	-15.138889	223.099327	-15.069284
52.630000	218.858411	-15.138889	222.948634	-15.069284
52.640000	218.707022	-15.138889	222.797941	-15.069284
52.650000	218.555633	-15.138889	222.647248	-15.069284
52.660000	218.404244	-15.138889	222.496555	-15.069284
52.670000	218.252855	-15.138889	222.345863	-15.069284
52.680000	218.101466	-15.138889	222.195170	-15.069284
52.690000	217.950077	-15.138889	222.044477	-15.069284
52.700000	217.798688	-15.138889	221.893784	-15.069284
52.710000	217.647299	-15.138889	221.743091	-15.069284
52.720000	217.495911	-15.138889	221.592398	-15.069284
52.730000	217.344522	-15.138889	221.441705	-15.069284
52.740000	217.193133	-15.138889	221.291013	-15.069284
52.750000	217.041744	-15.138889	221.140320	-15.069284
52.760000	216.890355	-15.138889	220.989627	-15.069284
52.770000	216.738966	-15.138889	220.838934	-15.069284
52.780000	216.587577	-15.138889	220.688241	-15.069284
52.790000	216.436188	-15.138889	220.537548	-15.069284
52.800000	216.284799	-15.138889	220.386856	-15.069284
52.810000	216.133411	-15.138889	220.236163	-15.069284
52.820000	215.982022	-15.138889	220.085470	-15.069284
52.830000	215.830633	-15.138889	219.934777	-15.069284
52.840000	215.679244	-15.138889	219.784084	-15.069284
52.850000	215.527855	-15.138889	219.633391	-15.069284
52.860000	215.376466	-15.138889	219.482698	-15.069284
52.870000	215.225077	-15.138889	219.332006	-15.069284
52.880000	215.073688	-15.138889	219.181313	-15.069284
52.890000	214.922299	-15.138889	219.030620	-15.069284
52.900000	214.770911	-15.138889	218.879927	-15.069284
52.910000	214.619522	-15.138889	218.729234	-15.069284
52.920000	214.468133	-15.138889	218.578541	-15.069284
52.930000	214.316744	-15.138889	218.427849	-15.069284
52.940000	214.165355	-15.138889	218.277156	-15.069284
52.950000	214.013966	-15.138889	218.126463	-15.069284
52.960000	213.862577	-15.138889	217.975770	-15.069284
52.970000	213.711188	-15.138889	217.825077	-15.069284
52.980000	213.559799	-15.138889	217.674384	-15.069284
52.990000	213.408411	-15.138889	217.523692	-15.069284
53.000000	213.257022	-15.138889	217.372999	-15.069284
53.010000	213.105633	-15.138889	217.222306	-15.069284
53.020000	212.954244	-15.138889	217.071613	-15.069284
53.030000	212.802855	-15.138889	216.920920	-15.069284
53.040000	212.651466	-15.138889	216.770227	-15.069284
53.050000	212.500077	-15.138889	216.619534	-15.069284
53.060000	212.348688	-15.138889	216.468842	-15.069284
53.070000	212.197299	-15.138889	216.318149	-15.069284
53.080000	212.045911	-15.138889	216.167456	-15.069284
53.090000	211.894522	-15.138889	216.016763	-15.069284
53.100000	211.743133	-15.138889	215.866070	-15.069284
53.110000	211.591744	-15.138889	215.715377	-15.069284
53.120000	211.440355	-15.138889	215.564685	-15.069284
53.130000	211.288966	-15.138889	215.413992	-15.069284
53.140000	211.137577	-15.138889	215.263299	-15.069284
53.150000	210.986188	-15.138889	215.112606	-15.069284
53.160000	210.834799	-15.138889	214.961913	-15.069284
53.170000	210.683411	-15.138889	214.811220	-15.069284
53.180000	210.532022	-15.138889	214.660527	-15.069284
53.190000	210.380633	-15.138889	214.509835	-15.069284
53.200000	210.229244	-15.138889	214.359142	-15.069284
53.210000	210.077855	-15.138889	214.208449	-15.069284
53.220000	209.926466	-15.138889	214.057756	-15.069284
53.230000	209.775077	-15.138889	213.907063	-15.069284
53.240000	209.623688	-15.138889	213.756370	-15.069284
53.250000	209.472299	-15.138889	213.605678	-15.069284
53.260000	209.320911	-15.138889	213.454985	-15.069284
53.270000	209.169522	-15.138889	213.304292	-15.069284
53.280000	209.018133	-15.138889	213.153599	-15.069284
53.290000	208.866744	-15.138889	213.002906	-15.069284
53.300000	208.715355	-15.138889	212.852213	-15.069284
53.310000	208.563966	-15.138889	212.701520	-15.069284
53.320000	208.412577	-15.138889	212.550828	-15.069284
53.330000	208.261188	-15.138889	212.400135	-15.069284
53.340000	208.109799	-15.138889	212.249442	-15.069284
53.350000	207.958411	-15.138889	212.098749	-15.069284
53.360000	207.807022	-15.138889	211.948056	-15.069284
53.370000	207.655633	-15.138889	211.797363	-15.069284
53.380000	207.504244	-15.138889	211.646671	-15.069284
53.390000	207.352855	-15.138889	211.495978	-15.069284
53.400000	207.201466	-15.138889	211.345285	-15.069284
53.410000	207.050077	-15.138889	211.194592	-15.069284
53.420000	206.898688	-15.138889	211.043899	-15.069284
53.430000	206.747299	-15.138889	210.893206	-15.069284
53.440000	206.595911	-15.138889	210.742514	-15.069284
53.450000	206.444522	-15.138889	210.591821	-15.069284
53.460000	206.293133	-15.138889	210.441128	-15.069284
53.470000	206.141744	-15.138889	210.290435	-15.069284
53.480000	205.990355	-15.138889	210.139742	-15.069284
53.490000	205.838966	-15.138889	209.989049	-15.069284
53.500000	205.687577	-15.138889	209.838356	-15.069284
53.510000	205.536188	-15.138889	209.687664	-15.069284
53.520000	205.384799	-15.138889	209.536971	-15.069284
53.530000	205.233411	-15.138889	209.386278	-15.069284
53.540000	205.082022	-15.138889	209.235585	-15.069284
53.550000	204.930633	-15.138889	209.084892	-15.069284
53.560000	204.779244	-15.138889	208.934199	-15.069284
53.570000	204.627855	-15.138889	208.783507	-15.069284
53.580000	204.476466	-15.138889	208.632814	-15.069284
53.590000	204.325077	-15.138889	208.482121	-15.069284
53.600000	204.173688	-15.138889	208.331428	-15.069284
53.610000	204.022299	-15.138889	208.180735	-15.069284
53.620000	203.870911	-15.138889	208.030042	-15.069284
53.630000	203.719522	-15.138889	207.879349	-15.069284
53.640000	203.568133	-15.138889	207.728657	-15.069284
53.650000	203.416744	-15.138889	207.577964	-15.069284
53.660000	203.265355	-15.138889	207.427271	-15.069284
53.670000	203.113966	-15.138889	207.276578	-15.069284
53.680000	202.962577	-15.138889	207.125885	-15.069284
53.690000	202.811188	-15.138889	206.975192	-15.069284
53.700000	202.659799	-15.138889	206.824500	-15.069284
53.710000	202.508411	-15.138889	206.673807	-15.069284
53.720000	202.357022	-15.138889	206.523114	-15.069284
53.730000	202.205633	-15.138889	206.372421	-15.069284
53.740000	202.054244	-15.138889	206.221728	-15.069284
53.750000	201.902855	-15.138889	206.071035	-15.069284
53.760000	201.751466	-15.138889	205.920342	-15.069284
53.770000	201.600077	-15.138889	205.769650	-15.069284
53.780000	201.448688	-15.138889	205.618957	-15.069284
53.790000	201.297299	-15.138889	205.468264	-15.069284
53.800000	201.145911	-15.138889	205.317571	-15.069284
53.810000	200.994522	-15.138889	205.166878	-15.069284
53.820000	200.843133	-15.138889	205.016185	-15.069284
53.830000	200.691744	-15.138889	204.865493	-15.069284
53.840000	200.540355	-15.138889	204.714800	-15.069284
53.850000	200.388966	-15.138889	204.564107	-15.069284
53.860000	200.237577	-15.138889	204.413414	-15.069284
53.870000	200.086188	-15.138889	204.262721	-15.069284
53.880000	199.934799	-15.138889	204.112028	-15.069284
53.890000	199.783411	-15.138889	203.961336	-15.069284
53.900000	199.632022	-15.138889	203.810643	-15.069284
53.910000	199.480633	-15.138889	203.659950	-15.069284
53.920000	199.329244	-15.138889	203.509257	-15.069284
53.930000	199.177855	-15.138889	203.358564	-15.069284
53.940000	199.026466	-15.138889	203.207871	-15.069284
53.950000	198.875077	-15.138889	203.057178	-15.069284
53.960000	198.723688	-15.138889	202.906486	-15.069284
53.970000	198.572299	-15.138889	202.755793	-15.069284
53.980000	198.420911	-15.138889	202.605100	-15.069284
53.990000	198.269522	-15.138889	202.454407	-15.069284
54.000000	198.118133	-15.138889	202.303714	-15.069284
54.010000	197.966744	-15.138889	202.153021	-15.069284
54.020000	197.815355	-15.138889	202.002329	-15.069284
54.030000	197.663966	-15.138889	201.851636	-15.069284
54.040000	197.512577	-15.138889	201.700943	-15.069284
54.050000	197.361188	-15.138889	201.550250	-15.069284
54.060000	197.209799	-15.138889	201.399557	-15.069284
54.070000	197.058411	-15.138889	201.248864	-15.069284
54.080000	196.907022	-15.138889	201.098171	-15.069284
54.090000	196.755633	-15.138889	200.947479	-15.069284
54.100000	196.604244	-15.138889	200.796786	-15.069284
54.110000	196.452855	-15.138889	200.646093	-15.069284
54.120000	196.301466	-15.138889	200.495400	-15.069284
54.130000	196.150077	-15.138889	200.344707	-15.069284
54.140000	195.998688	-15.138889	200.194014	-15.069284
54.150000	195.847299	-15.138889	200.043322	-15.069284
54.160000	195.695911	-15.138889	199.892629	-15.069284
54.170000	195.544522	-15.138889	199.741936	-15.069284
54.180000	195.393133	-15.138889	199.591243	-15.069284
54.190000	195.241744	-15.138889	199.440550	-15.069284
54.200000	195.090355	-15.138889	199.289857	-15.069284
54.210000	194.938966	-15.138889	199.139164	-15.069284
54.220000	194.787577	-15.138889	198.988472	-15.069284
54.230000	194.636188	-15.138889	198.837779	-15.069284
54.240000	194.484799	-15.138889	198.687086	-15.069284
54.250000	194.333411	-15.138889	198.536393	-15.069284
54.260000	194.182022	-15.138889	198.385700	-15.069284
54.270000	194.030633	-15.138889	198.235007	-15.069284
54.280000	193.879244	-15.138889	198.084315	-15.069284
54.290000	193.727855	-15.138889	197.933622	-15.069284
54.300000	193.576466	-15.138889	197.782929	-15.069284
54.310000	193.425077	-15.138889	197.632236	-15.069284
54.320000	193.273688	-15.138889	197.481543	-15.069284
54.330000	193.122299	-15.138889	197.330850	-15.069284
54.340000	192.970911	-15.138889	197.180158	-15.069284
54.350000	192.819522	-15.138889	197.029465	-15.069284
54.360000	192.668133	-15.138889	196.878772	-15.069284
54.370000	192.516744	-15.138889	196.728079	-15.069284
54.380000	192.365355	-15.138889	196.577386	-15.069284
54.390000	192.213966	-15.138889	196.426693	-15.069284
54.400000	192.062577	-15.138889	196.276000	-15.069284
54.410000	191.911188	-15.138889	196.125308	-15.069284
54.420000	191.759799	-15.138889	195.974615	-15.069284
54.430000	191.608411	-15.138889	195.823922	-15.069284
54.440000	191.457022	-15.138889	195.673229	-15.069284
54.450000	191.305633	-15.138889	195.522536	-15.069284
54.460000	191.154244	-15.138889	195.371843	-15.069284
54.470000	191.002855	-15.138889	195.221151	-15.069284
54.480000	190.851466	-15.138889	195.070458	-15.069284
54.490000	190.700077	-15.138889	194.919765	-15.069284
54.500000	190.548688	-15.138889	194.769072	-15.069284
54.510000	190.397299	-15.138889	194.618379	-15.069284
54.520000	190.245911	-15.138889	194.467686	-15.069284
54.530000	190.094522	-15.138889	194.316993	-15.069284
54.540000	189.943133	-15.138889	194.166301	-15.069284
54.550000	189.791744	-15.138889	194.015608	-15.069284
54.560000	189.640355	-15.138889	193.864915	-15.069284
54.570000	189.488966	-15.138889	193.714222	-15.069284
54.580000	189.337577	-15.138889	193.563529	-15.069284
54.590000	189.186188	-15.138889	193.412836	-15.069284
54.600000	189.034799	-15.138889	193.262144	-15.069284
54.610000	188.883411	-15.138889	193.111451	-15.069284
54.620000	188.732022	-15.138889	192.960758	-15.069284
54.630000	188.580633	-15.138889	192.810065	-15.069284
54.640000	188.429244	-15.138889	192.659372	-15.069284
54.650000	188.277855	-15.138889	192.508679	-15.069284
54.660000	188.126466	-15.138889	192.357986	-15.069284
54.670000	187.975077	-15.138889	192.207294	-15.069284
54.680000	187.823688	-15.138889	192.056601	-15.069284
54.690000	187.672299	-15.138889	191.905908	-15.069284
54.700000	187.520911	-15.138889	191.755215	-15.069284
54.710000	187.369522	-15.138889	191.604522	-15.069284
54.720000	187.218133	-15.138889	191.453829	-15.069284
54.730000	187.066744	-15.138889	191.303137	-15.069284
54.740000	186.915355	-15.138889	191.152444	-15.069284
54.750000	186.763966	-15.138889	191.001751	-15.069284
54.760000	186.612577	-15.138889	190.851058	-15.069284
54.770000	186.461188	-15.138889	190.700365	-15.069284
54.780000	186.309799	-15.138889	190.549672	-15.069284
54.790000	186.158411	-15.138889	190.398980	-15.069284
54.800000	186.007022	-15.138889	190.248287	-15.069284
54.810000	185.855633	-15.138889	190.097594	-15.069284
54.820000	185.704244	-15.138889	189.946901	-15.069284
54.830000	185.552855	-15.138889	189.796208	-15.069284
54.840000	185.401466	-15.138889	189.645515	-15.069284
54.850000	185.250077	-15.138889	189.494822	-15.069284
54.860000	185.098688	-15.138889	189.344130	-15.069284
54.870000	184.947299	-15.138889	189.193437	-15.069284
54.880000	184.795911	-15.138889	189.042744	-15.069284
54.890000	184.644522	-15.138889	188.892051	-15.069284
54.900000	184.493133	-15.138889	188.741358	-15.069284
54.910000	184.341744	-15.138889	188.590665	-15.069284
54.920000	184.190355	-15.138889	188.439973	-15.069284
54.930000	184.038966	-15.138889	188.289280	-15.069284
54.940000	183.887577	-15.138889	188.138587	-15.069284
54.950000	183.736188	-15.138889	187.987894	-15.069284
54.960000	183.584799	-15.138889	187.837201	-15.069284
54.970000	183.433411	-15.138889	187.686508	-15.069284
54.980000	183.282022	-15.138889	187.535815	-15.069284
54.990000	183.130633	-15.138889	187.385123	-15.069284
55.000000	182.979244	-15.138889	187.234430	-15.069284
55.010000	182.827855	-15.138889	187.083737	-15.069284
55.020000	182.676466	-15.138889	186.933044	-15.069284
55.030000	182.525077	-15.138889	186.782351	-15.069284
55.040000	182.373688	-15.138889	186.631658	-15.069284
55.050000	182.222299	-15.138889	186.480966	-15.069284
55.060000	182.070911	-15.138889	186.330273	-15.069284
55.070000	181.919522	-15.138889	186.179580	-15.069284
55.080000	181.768133	-15.138889	186.028887	-15.069284
55.090000	181.616744	-15.138889	185.878194	-15.069284
55.100000	181.465355	-15.138889	185.727501	-15.069284
55.110000	181.313966	-15.138889	185.576809	-15.069284
55.120000	181.162577	-15.138889	185.426116	-15.069284
55.130000	181.011188	-15.138889	185.275423	-15.069284
55.140000	180.859799	-15.138889	185.124730	-15.069284
55.150000	180.708411	-15.138889	184.974037	-15.069284
55.160000	180.557022	-15.138889	184.823344	-15.069284
55.170000	180.405633	-15.138889	184.672651	-15.069284
55.180000	180.254244	-15.138889	184.521959	-15.069284
55.190000	180.102855	-15.138889	184.371266	-15.069284
55.200000	179.951466	-15.138889	184.220573	-15.069284
55.210000	179.800077	-15.138889	184.069880	-15.069284
55.220000	179.648688	-15.138889	183.919187	-15.069284
55.230000	179.497299	-15.138889	183.768494	-15.069284
55.240000	179.345911	-15.138889	183.617802	-15.069284
55.250000	179.194522	-15.138889	183.467109	-15.069284
55.260000	179.043133	-15.138889	183.316416	-15.069284
55.270000	178.891744	-15.138889	183.165723	-15.069284
55.280000	178.740355	-15.138889	183.015030	-15.069284
55.290000	178.588966	-15.138889	182.864337	-15.069284
55.300000	178.437577	-15.138889	182.713644	-15.069284
55.310000	178.286188	-15.138889	182.562952	-15.069284
55.320000	178.134799	-15.138889	182.412259	-15.069284
55.330000	177.983411	-15.138889	182.261566	-15.069284
55.340000	177.832022	-15.138889	182.110873	-15.069284
55.350000	177.680633	-15.138889	181.960180	-15.069284
55.360000	177.529244	-15.138889	181.809487	-15.069284
55.370000	177.377855	-15.138889	181.658795	-15.069284
55.380000	177.226466	-15.138889	181.508102	-15.069284
55.390000	177.075077	-15.138889	181.357409	-15.069284
55.400000	176.923688	-15.138889	181.206716	-15.069284
55.410000	176.772299	-15.138889	181.056023	-15.069284
55.420000	176.620911	-15.138889	180.905330	-15.069284
55.430000	176.469522	-15.138889	180.754637	-15.069284
55.440000	176.318133	-15.138889	180.603945	-15.069284
55.450000	176.166744	-15.138889	180.453252	-15.069284
55.460000	176.015355	-15.138889	180.302559	-15.069284
55.470000	175.863966	-15.138889	180.151866	-15.069284
55.480000	175.712577	-15.138889	180.001173	-15.069284
55.490000	175.561188	-15.138889	179.850480	-15.069284
55.500000	175.409799	-15.138889	179.699788	-15.069284
55.510000	175.258411	-15.138889	179.549095	-15.069284
55.520000	175.107022	-15.138889	179.398402	-15.069284
55.530000	174.955633	-15.138889	179.247709	-15.069284
55.540000	174.804244	-15.138889	179.097016	-15.069284
55.550000	174.652855	-15.138889	178.946323	-15.069284
55.560000	174.501466	-15.138889	178.795631	-15.069284
55.570000	174.350077	-15.138889	178.644938	-15.069284
55.580000	174.198688	-15.138889	178.494245	-15.069284
55.590000	174.047299	-15.138889	178.343552	-15.069284
55.600000	173.895911	-15.138889	178.192859	-15.069284
55.610000	173.744522	-15.138889	178.042166	-15.069284
55.620000	173.593133	-15.138889	177.891473	-15.069284
55.630000	173.441744	-15.138889	177.740781	-15.069284
55.640000	173.290355	-15.138889	177.590088	-15.069284
55.650000	173.138966	-15.138889	177.439395	-15.069284
55.660000	172.987577	-15.138889	177.288702	-15.069284
55.670000	172.836188	-15.138889	177.138009	-15.069284
55.680000	172.684799	-15.138889	176.987316	-15.069284
55.690000	172.533411	-15.138889	176.836624	-15.069284
55.700000	172.382022	-15.138889	176.685931	-15.069284
55.710000	172.230633	-15.138889	176.535238	-15.069284
55.720000	172.079244	-15.138889	176.384545	-15.069284
55.730000	171.927855	-15.138889	176.233852	-15.069284
55.740000	171.776466	-15.138889	176.083159	-15.069284
55.750000	171.625077	-15.138889	175.932466	-15.069284
55.760000	171.473688	-15.138889	175.781774	-15.069284
55.770000	171.322299	-15.138889	175.631081	-15.069284
55.780000	171.170911	-15.138889	175.480388	-15.069284
55.790000	171.019522	-15.138889	175.329695	-15.069284
55.800000	170.868133	-15.138889	175.179002	-15.069284
55.810000	170.716744	-15.138889	175.028309	-15.069284
55.820000	170.565355	-15.138889	174.877617	-15.069284
55.830000	170.413966	-15.138889	174.726924	-15.069284
55.840000	170.262577	-15.138889	174.576231	-15.069284
55.850000	170.111188	-15.138889	174.425538	-15.069284
55.860000	169.959799	-15.138889	174.274845	-15.069284
55.870000	169.808411	-15.138889	174.124152	-15.069284
55.880000	169.657022	-15.138889	173.973459	-15.069284
55.890000	169.505633	-15.138889	173.822767	-15.069284
55.900000	169.354244	-15.138889	173.672074	-15.069284
55.910000	169.202855	-15.138889	173.521381	-15.069284
55.920000	169.051466	-15.138889	173.370688	-15.069284
55.930000	168.900077	-15.138889	173.219995	-15.069284
55.940000	168.748688	-15.138889	173.069302	-15.069284
55.950000	168.597299	-15.138889	172.918610	-15.069284
55.960000	168.445911	-15.138889	172.767917	-15.069284
55.970000	168.294522	-15.138889	172.617224	-15.069284
55.980000	168.143133	-15.138889	172.466531	-15.069284
55.990000	167.991744	-15.138889	172.315838	-15.069284
56.000000	167.840355	-15.138889	172.165145	-15.069284
56.010000	167.688966	-15.138889	172.014453	-15.069284
56.020000	167.537577	-15.138889	171.863760	-15.069284
56.030000	167.386188	-15.138889	171.713067	-15.069284
56.040000	167.234799	-15.138889	171.562374	-15.069284
56.050000	167.083411	-15.138889	171.411681	-15.069284
56.060000	166.932022	-15.138889	171.260988	-15.069284
56.070000	166.780633	-15.138889	171.110295	-15.069284
56.080000	166.629244	-15.138889	170.959603	-15.069284
56.090000	166.477855	-15.138889	170.808910	-15.069284
56.100000	166.326466	-15.138889	170.658217	-15.069284
56.110000	166.175077	-15.138889	170.507524	-15.069284
56.120000	166.023688	-15.138889	170.356831	-15.069284
56.130000	165.872299	-15.138889	170.206138	-15.069284
56.140000	165.720911	-15.138889	170.055446	-15.069284
56.150000	165.569522	-15.138889	169.904753	-15.069284
56.160000	165.418133	-15.138889	169.754060	-15.069284
56.170000	165.266744	-15.138889	169.603367	-15.069284
56.180000	165.115355	-15.138889	169.452674	-15.069284
56.190000	164.963966	-15.138889	169.301981	-15.069284
56.200000	164.812577	-15.138889	169.151288	-15.069284
56.210000	164.661188	-15.138889	169.000596	-15.069284
56.220000	164.509799	-15.138889	168.849903	-15.069284
56.230000	164.358411	-15.138889	168.699210	-15.069284
56.240000	164.207022	-15.138889	168.548517	-15.069284
56.250000	164.055633	-15.138889	168.397824	-15.069284
56.260000	163.904244	-15.138889	168.247131	-15.069284
56.270000	163.752855	-15.138889	168.096439	-15.069284
56.280000	163.601466	-15.138889	167.945746	-15.069284
56.290000	163.450077	-15.138889	167.795053	-15.069284
56.300000	163.298688	-15.138889	167.644360	-15.069284
56.310000	163.147299	-15.138889	167.493667	-15.069284
56.320000	162.995911	-15.138889	167.342974	-15.069284
56.330000	162.844522	-15.138889	167.192281	-15.069284
56.340000	162.693133	-15.138889	167.041589	-15.069284
56.350000	162.541744	-15.138889	166.890896	-15.069284
56.360000	162.390355	-15.138889	166.740203	-15.069284
56.370000	162.238966	-15.138889	166.589510	-15.069284
56.380000	162.087577	-15.138889	166.438817	-15.069284
56.390000	161.936188	-15.138889	166.288124	-15.069284
56.400000	161.784799	-15.138889	166.137432	-15.069284
56.410000	161.633411	-15.138889	165.986739	-15.069284
56.420000	161.482022	-15.138889	165.836046	-15.069284
56.430000	161.330633	-15.138889	165.685353	-15.069284
56.440000	161.179244	-15.138889	165.534660	-15.069284
56.450000	161.027855	-15.138889	165.383967	-15.069284
56.460000	160.876466	-15.138889	165.233275	-15.069284
56.470000	160.725077	-15.138889	165.082582	-15.069284
56.480000	160.573688	-15.138889	164.931889	-15.069284
56.490000	160.422299	-15.138889	164.781196	-15.069284
56.500000	160.270911	-15.138889	164.630503	-15.069284
56.510000	160.119522	-15.138889	164.479810	-15.069284
56.520000	159.968133	-15.138889	164.329117	-15.069284
56.530000	159.816744	-15.138889	164.178425	-15.069284
56.540000	159.665355	-15.138889	164.027732	-15.069284
56.550000	159.513966	-15.138889	163.877039	-15.069284
56.560000	159.362577	-15.138889	163.726346	-15.069284
56.570000	159.211188	-15.138889	163.575653	-15.069284
56.580000	159.059799	-15.138889	163.424960	-15.069284
56.590000	158.908411	-15.138889	163.274268	-15.069284
56.600000	158.757022	-15.138889	163.123575	-15.069284
56.610000	158.605633	-15.138889	162.972882	-15.069284
56.620000	158.454244	-15.138889	162.822189	-15.069284
56.630000	158.302855	-15.138889	162.671496	-15.069284
56.640000	158.151466	-15.138889	162.520803	-15.069284
56.650000	158.000077	-15.138889	162.370110	-15.069284
56.660000	157.848688	-15.138889	162.219418	-15.069284
56.670000	157.697299	-15.138889	162.068725	-15.069284
56.680000	157.545911	-15.138889	161.918032	-15.069284
56.690000	157.394522	-15.138889	161.767339	-15.069284
56.700000	157.243133	-15.138889	161.616646	-15.069284
56.710000	157.091744	-15.138889	161.465953	-15.069284
56.720000	156.940355	-15.138889	161.315261	-15.069284
56.730000	156.788966	-15.138889	161.164568	-15.069284
56.740000	156.637577	-15.138889	161.013875	-15.069284
56.750000	156.486188	-15.138889	160.863182	-15.069284
56.760000	156.334799	-15.138889	160.712489	-15.069284
56.770000	156.183411	-15.138889	160.561796	-15.069284
56.780000	156.032022	-15.138889	160.411103	-15.069284
56.790000	155.880633	-15.138889	160.260411	-15.069284
56.800000	155.729244	-15.138889	160.109718	-15.069284
56.810000	155.577855	-15.138889	159.959025	-15.069284
56.820000	155.426466	-15.138889	159.808332	-15.069284
56.830000	155.275077	-15.138889	159.657639	-15.069284
56.840000	155.123688	-15.138889	159.506946	-15.069284
56.850000	154.972299	-15.138889	159.356254	-15.069284
56.860000	154.820911	-15.138889	159.205561	-15.069284
56.870000	154.669522	-15.138889	159.054868	-15.069284
56.880000	154.518133	-15.138889	158.904175	-15.069284
56.890000	154.366744	-15.138889	158.753482	-15.069284
56.900000	154.215355	-15.138889	158.602789	-15.069284
56.910000	154.063966	-15.138889	158.452097	-15.069284
56.920000	153.912577	-15.138889	158.301404	-15.069284
56.930000	153.761188	-15.138889	158.150711	-15.069284
56.940000	153.609799	-15.138889	158.000018	-15.069284
56.950000	153.458411	-15.138889	157.849325	-15.069284
56.960000	153.307022	-15.138889	157.698632	-15.069284
56.970000	153.155633	-15.138889	157.547939	-15.069284
56.980000	153.004244	-15.138889	157.397247	-15.069284
56.990000	152.852855	-15.138889	157.246554	-15.069284
57.000000	152.701466	-15.138889	157.095861	-15.069284
57.010000	152.550077	-15.138889	156.945168	-15.069284
57.020000	152.398688	-15.138889	156.794475	-15.069284
57.030000	152.247299	-15.138889	156.643782	-15.069284
57.040000	152.095911	-15.138889	156.493090	-15.069284
57.050000	151.944522	-15.138889	156.342397	-15.069284
57.060000	151.793133	-15.138889	156.191704	-15.069284
57.070000	151.641744	-15.138889	156.041011	-15.069284
57.080000	151.490355	-15.138889	155.890318	-15.069284
57.090000	151.338966	-15.138889	155.739625	-15.069284
57.100000	151.187577	-15.138889	155.588932	-15.069284
57.110000	151.036188	-15.138889	155.438240	-15.069284
57.120000	150.884799	-15.138889	155.287547	-15.069284
57.130000	150.733411	-15.138889	155.136854	-15.069284
57.140000	150.582022	-15.138889	154.986161	-15.069284
57.150000	150.430633	-15.138889	154.835468	-15.069284
57.160000	150.279244	-15.138889	154.684775	-15.069284
57.170000	150.127855	-15.138889	154.534083	-15.069284
57.180000	149.976466	-15.138889	154.383390	-15.069284
57.190000	149.825077	-15.138889	154.232697	-15.069284
57.200000	149.673688	-15.138889	154.082004	-15.069284
57.210000	149.522299	-15.138889	153.931311	-15.069284
57.220000	149.370911	-15.138889	153.780618	-15.069284
57.230000	149.219522	-15.138889	153.629926	-15.069284
57.240000	149.068133	-15.138889	153.479233	-15.069284
57.250000	148.916744	-15.138889	153.328540	-15.069284
57.260000	148.765355	-15.138889	153.177847	-15.069284
57.270000	148.613966	-15.138889	153.027154	-15.069284
57.280000	148.462577	-15.138889	152.876461	-15.069284
57.290000	148.311188	-15.138889	152.725768	-15.069284
57.300000	148.159799	-15.138889	152.575076	-15.069284
57.310000	148.008411	-15.138889	152.424383	-15.069284
57.320000	147.857022	-15.138889	152.273690	-15.069284
57.330000	147.705633	-15.138889	152.122997	-15.069284
57.340000	147.554244	-15.138889	151.972304	-15.069284
57.350000	147.402855	-15.138889	151.821611	-15.069284
57.360000	147.251466	-15.138889	151.670919	-15.069284
57.370000	147.100077	-15.138889	151.520226	-15.069284
57.380000	146.948688	-15.138889	151.369533	-15.069284
