time	x	y	v_x	v_y
64860.000000	-302783305.073593	465032846.851798	-4407.874586	6968.040940	19443294.444951
64920.000000	-303047776.272488	465450927.348076	-4407.832057	6967.975622	19442919.395804
64980.000000	-303312244.921970	465869003.928711	-4407.789605	6967.910419	19442545.024434
65040.000000	-303576711.026618	466287076.600638	-4407.747229	6967.845331	19442171.328999
65100.000000	-303841174.591001	466705145.370776	-4407.704930	6967.780359	19441798.307663
65160.000000	-304105635.619676	467123210.246022	-4407.662706	6967.715502	19441425.958598
65220.000000	-304370094.117185	467541271.233257	-4407.620557	6967.650759	19441054.279984
65280.000000	-304634550.088061	467959328.339344	-4407.578484	6967.586130	19440683.270004
65340.000000	-304899003.536822	468377381.571126	-4407.536487	6967.521615	19440312.926851
65400.000000	-305163454.467976	468795430.935429	-4407.494564	6967.457214	19439943.248723
65460.000000	-305427902.886016	469213476.439061	-4407.452716	6967.392926	19439574.233824
65520.000000	-305692348.795428	469631518.088812	-4407.410943	6967.328751	19439205.880366
65580.000000	-305956792.200680	470049555.891454	-4407.369244	6967.264689	19438838.186565
65640.000000	-306221233.106232	470467589.853740	-4407.327620	6967.200739	19438471.150646
65700.000000	-306485671.516531	470885619.982407	-4407.286069	6967.136902	19438104.770839
65760.000000	-306750107.436013	471303646.284172	-4407.244592	6967.073176	19437739.045382
65820.000000	-307014540.869099	471721668.765737	-4407.203189	6967.009562	19437373.972516
65880.000000	-307278971.820202	472139687.433784	-4407.161860	6966.946059	19437009.550491
65940.000000	-307543400.293721	472557702.294979	-4407.120603	6966.882666	19436645.777564
66000.000000	-307807826.294044	472975713.355970	-4407.079420	6966.819385	19436282.651994
66060.000000	-308072249.825548	473393720.623387	-4407.038309	6966.756214	19435920.172052
66120.000000	-308336670.892596	473811724.103842	-4406.997271	6966.693153	19435558.336010
66180.000000	-308601089.499542	474229723.803932	-4406.956306	6966.630202	19435197.142150
66240.000000	-308865505.650727	474647719.730236	-4406.915412	6966.567360	19434836.588757
66300.000000	-309129919.350481	475065711.889313	-4406.874591	6966.504627	19434476.674125
66360.000000	-309394330.603123	475483700.287709	-4406.833842	6966.442004	19434117.396552
66420.000000	-309658739.412959	475901684.931950	-4406.793164	6966.379489	19433758.754343
66480.000000	-309923145.784285	476319665.828546	-4406.752558	6966.317082	19433400.745809
66540.000000	-310187549.721386	476737642.983991	-4406.712024	6966.254784	19433043.369266
66600.000000	-310451951.228533	477155616.404759	-4406.671560	6966.192593	19432686.623037
66660.000000	-310716350.309990	477573586.097310	-4406.631167	6966.130510	19432330.505451
66720.000000	-310980746.970005	477991552.068087	-4406.590845	6966.068534	19431975.014843
66780.000000	-311245141.212819	478409514.323514	-4406.550594	6966.006665	19431620.149552
66840.000000	-311509533.042658	478827472.870002	-4406.510413	6965.944902	19431265.907926
66900.000000	-311773922.463742	479245427.713942	-4406.470302	6965.883247	19430912.288316
66960.000000	-312038309.480274	479663378.861710	-4406.430261	6965.821697	19430559.289081
67020.000000	-312302694.096450	480081326.319666	-4406.390290	6965.760253	19430206.908584
67080.000000	-312567076.316454	480499270.094151	-4406.350388	6965.698914	19429855.145195
67140.000000	-312831456.144458	480917210.191493	-4406.310557	6965.637681	19429503.997288
67200.000000	-313095833.584624	481335146.618001	-4406.270794	6965.576553	19429153.463247
67260.000000	-313360208.641104	481753079.379970	-4406.231100	6965.515530	19428803.541455
67320.000000	-313624581.318038	482171008.483676	-4406.191476	6965.454611	19428454.230307
67380.000000	-313888951.619554	482588933.935381	-4406.151920	6965.393796	19428105.528201
67440.000000	-314153319.549772	483006855.741331	-4406.112432	6965.333086	19427757.433539
67500.000000	-314417685.112799	483424773.907754	-4406.073013	6965.272479	19427409.944731
67560.000000	-314682048.312732	483842688.440864	-4406.033662	6965.211975	19427063.060191
67620.000000	-314946409.153659	484260599.346857	-4405.994380	6965.151575	19426716.778341
67680.000000	-315210767.639654	484678506.631916	-4405.955165	6965.091277	19426371.097605
67740.000000	-315475123.774783	485096410.302206	-4405.916017	6965.031083	19426026.016415
67800.000000	-315739477.563101	485514310.363876	-4405.876938	6964.970990	19425681.533208
67860.000000	-316003829.008651	485932206.823060	-4405.837925	6964.911000	19425337.646427
67920.000000	-316268178.115469	486350099.685877	-4405.798980	6964.851111	19424994.354517
67980.000000	-316532524.887576	486767988.958430	-4405.760102	6964.791324	19424651.655934
68040.000000	-316796869.328987	487185874.646804	-4405.721290	6964.731639	19424309.549134
68100.000000	-317061211.443702	487603756.757073	-4405.682545	6964.672054	19423968.032582
68160.000000	-317325551.235715	488021635.295292	-4405.643866	6964.612570	19423627.104747
68220.000000	-317589888.709008	488439510.267502	-4405.605254	6964.553187	19423286.764103
68280.000000	-317854223.867551	488857381.679729	-4405.566708	6964.493904	19422947.009130
68340.000000	-318118556.715307	489275249.537981	-4405.528228	6964.434721	19422607.838312
68400.000000	-318382887.256226	489693113.848254	-4405.489814	6964.375638	19422269.250141
68460.000000	-318647215.494250	490110974.616528	-4405.451465	6964.316654	19421931.243110
68520.000000	-318911541.433310	490528831.848767	-4405.413181	6964.257770	19421593.815721
68580.000000	-319175865.077326	490946685.550921	-4405.374963	6964.198985	19421256.966479
68640.000000	-319440186.430209	491364535.728922	-4405.336810	6964.140298	19420920.693896
68700.000000	-319704505.495860	491782382.388692	-4405.298722	6964.081710	19420584.996486
68760.000000	-319968822.278169	492200225.536134	-4405.260699	6964.023221	19420249.872772
68820.000000	-320233136.781018	492618065.177137	-4405.222740	6963.964829	19419915.321279
68880.000000	-320497449.008278	493035901.317577	-4405.184846	6963.906535	19419581.340538
68940.000000	-320761758.963808	493453733.963312	-4405.147016	6963.848339	19419247.929086
69000.000000	-321026066.651462	493871563.120188	-4405.109250	6963.790240	19418915.085464
69060.000000	-321290372.075079	494289388.794036	-4405.071548	6963.732238	19418582.808218
69120.000000	-321554675.238492	494707210.990670	-4405.033910	6963.674333	19418251.095899
69180.000000	-321818976.145522	495125029.715893	-4404.996335	6963.616524	19417919.947064
69240.000000	-322083274.799981	495542844.975490	-4404.958824	6963.558812	19417589.360273
69300.000000	-322347571.205673	495960656.775233	-4404.921376	6963.501196	19417259.334093
69360.000000	-322611865.366389	496378465.120880	-4404.883992	6963.443675	19416929.867094
69420.000000	-322876157.285913	496796270.018175	-4404.846670	6963.386250	19416600.957852
69480.000000	-323140446.968018	497214071.472846	-4404.809411	6963.328921	19416272.604948
69540.000000	-323404734.416468	497631869.490607	-4404.772215	6963.271687	19415944.806966
69600.000000	-323669019.635019	498049664.077158	-4404.735081	6963.214547	19415617.562498
69660.000000	-323933302.627414	498467455.238187	-4404.698009	6963.157503	19415290.870138
69720.000000	-324197583.397390	498885242.979364	-4404.661000	6963.100552	19414964.728486
69780.000000	-324461861.948673	499303027.306347	-4404.624053	6963.043696	19414639.136146
69840.000000	-324726138.284979	499720808.224780	-4404.587168	6962.986934	19414314.091727
69900.000000	-324990412.410016	500138585.740293	-4404.550344	6962.930265	19413989.593844
69960.000000	-325254684.327481	500556359.858500	-4404.513582	6962.873690	19413665.641115
70020.000000	-325518954.041065	500974130.585005	-4404.476881	6962.817209	19413342.232163
70080.000000	-325783221.554445	501391897.925394	-4404.440242	6962.760820	19413019.365616
70140.000000	-326047486.871292	501809661.885242	-4404.403663	6962.704524	19412697.040107
70200.000000	-326311749.995269	502227422.470109	-4404.367146	6962.648320	19412375.254273
70260.000000	-326576010.930025	502645179.685540	-4404.330689	6962.592209	19412054.006755
70320.000000	-326840269.679204	503062933.537070	-4404.294293	6962.536190	19411733.296200
70380.000000	-327104526.246440	503480684.030217	-4404.257958	6962.480263	19411413.121258
70440.000000	-327368780.635357	503898431.170486	-4404.221683	6962.424428	19411093.480584
70500.000000	-327633032.849571	504316174.963369	-4404.185468	6962.368684	19410774.372840
70560.000000	-327897282.892688	504733915.414346	-4404.149313	6962.313031	19410455.796688
70620.000000	-328161530.768306	505151652.528879	-4404.113218	6962.257469	19410137.750798
70680.000000	-328425776.480013	505569386.312422	-4404.077182	6962.201998	19409820.233843
70740.000000	-328690020.031389	505987116.770411	-4404.041207	6962.146617	19409503.244501
70800.000000	-328954261.426004	506404843.908273	-4404.005290	6962.091327	19409186.781453
70860.000000	-329218500.667420	506822567.731417	-4403.969433	6962.036126	19408870.843387
70920.000000	-329482737.759191	507240288.245242	-4403.933635	6961.981016	19408555.428992
70980.000000	-329746972.704860	507658005.455134	-4403.897897	6961.925995	19408240.536965
71040.000000	-330011205.507963	508075719.366463	-4403.862217	6961.871064	19407926.166004
71100.000000	-330275436.172026	508493429.984589	-4403.826595	6961.816222	19407612.314815
71160.000000	-330539664.700567	508911137.314857	-4403.791033	6961.761469	19407298.982104
71220.000000	-330803891.097096	509328841.362599	-4403.755528	6961.706804	19406986.166584
71280.000000	-331068115.365113	509746542.133135	-4403.720082	6961.652228	19406673.866972
71340.000000	-331332337.508110	510164239.631772	-4403.684694	6961.597741	19406362.081990
71400.000000	-331596557.529570	510581933.863802	-4403.649364	6961.543341	19406050.810362
71460.000000	-331860775.432968	510999624.834507	-4403.614092	6961.489030	19405740.050817
71520.000000	-332124991.221770	511417312.549155	-4403.578878	6961.434806	19405429.802090
71580.000000	-332389204.899433	511834997.013000	-4403.543721	6961.380670	19405120.062918
71640.000000	-332653416.469407	512252678.231285	-4403.508621	6961.326621	19404810.832043
71700.000000	-332917625.935133	512670356.209240	-4403.473579	6961.272659	19404502.108211
71760.000000	-333181833.300042	513088030.952081	-4403.438594	6961.218784	19404193.890173
71820.000000	-333446038.567558	513505702.465013	-4403.403666	6961.164995	19403886.176683
71880.000000	-333710241.741097	513923370.753227	-4403.368795	6961.111293	19403578.966499
71940.000000	-333974442.824066	514341035.821904	-4403.333980	6961.057677	19403272.258384
72000.000000	-334238641.819863	514758697.676208	-4403.299222	6961.004147	19402966.051105
72060.000000	-334502838.731879	515176356.321295	-4403.264521	6960.950703	19402660.343431
72120.000000	-334767033.563497	515594011.762307	-4403.229876	6960.897345	19402355.134139
72180.000000	-335031226.318088	516011664.004372	-4403.195287	6960.844072	19402050.422006
72240.000000	-335295416.999021	516429313.052609	-4403.160754	6960.790884	19401746.205815
72300.000000	-335559605.609651	516846958.912121	-4403.126277	6960.737781	19401442.484353
72360.000000	-335823792.153329	517264601.588000	-4403.091855	6960.684763	19401139.256410
72420.000000	-336087976.633394	517682241.085329	-4403.057490	6960.631829	19400836.520782
72480.000000	-336352159.053181	518099877.409173	-4403.023179	6960.578980	19400534.276266
72540.000000	-336616339.416015	518517510.564590	-4402.988924	6960.526215	19400232.521665
72600.000000	-336880517.725211	518935140.556623	-4402.954725	6960.473534	19399931.255785
72660.000000	-337144693.984079	519352767.390304	-4402.920580	6960.420936	19399630.477437
72720.000000	-337408868.195920	519770391.070652	-4402.886490	6960.368423	19399330.185434
72780.000000	-337673040.364026	520188011.602676	-4402.852456	6960.315992	19399030.378595
72840.000000	-337937210.491683	520605628.991370	-4402.818475	6960.263645	19398731.055741
72900.000000	-338201378.582166	521023243.241719	-4402.784550	6960.211381	19398432.215698
72960.000000	-338465544.638746	521440854.358695	-4402.750679	6960.159199	19398133.857296
73020.000000	-338729708.664683	521858462.347258	-4402.716862	6960.107100	19397835.979366
73080.000000	-338993870.663231	522276067.212356	-4402.683099	6960.055084	19397538.580747
73140.000000	-339258030.637635	522693668.958926	-4402.649390	6960.003149	19397241.660279
73200.000000	-339522188.591132	523111267.591892	-4402.615735	6959.951297	19396945.216806
73260.000000	-339786344.526952	523528863.116167	-4402.582134	6959.899526	19396649.249177
73320.000000	-340050498.448318	523946455.536654	-4402.548587	6959.847837	19396353.756244
73380.000000	-340314650.358444	524364044.858242	-4402.515093	6959.796229	19396058.736861
73440.000000	-340578800.260536	524781631.085809	-4402.481652	6959.744703	19395764.189889
73500.000000	-340842948.157794	525199214.224221	-4402.448265	6959.693258	19395470.114190
73560.000000	-341107094.053407	525616794.278335	-4402.414931	6959.641893	19395176.508632
73620.000000	-341371237.950562	526034371.252993	-4402.381650	6959.590609	19394883.372083
73680.000000	-341635379.852432	526451945.153029	-4402.348421	6959.539406	19394590.703418
73740.000000	-341899519.762187	526869515.983262	-4402.315246	6959.488282	19394298.501515
73800.000000	-342163657.682988	527287083.748503	-4402.282123	6959.437239	19394006.765254
73860.000000	-342427793.617987	527704648.453550	-4402.249052	6959.386276	19393715.493520
73920.000000	-342691927.570331	528122210.103189	-4402.216034	6959.335392	19393424.685202
73980.000000	-342956059.543158	528539768.702196	-4402.183069	6959.284588	19393134.339191
74040.000000	-343220189.539599	528957324.255337	-4402.150155	6959.233863	19392844.454382
74100.000000	-343484317.562777	529374876.767362	-4402.117293	6959.183218	19392555.029675
74160.000000	-343748443.615809	529792426.243016	-4402.084483	6959.132651	19392266.063971
74220.000000	-344012567.701802	530209972.687029	-4402.051725	6959.082163	19391977.556176
74280.000000	-344276689.823859	530627516.104121	-4402.019019	6959.031753	19391689.505201
74340.000000	-344540809.985072	531045056.499000	-4401.986364	6958.981422	19391401.909956
74400.000000	-344804928.188529	531462593.876365	-4401.953760	6958.931170	19391114.769360
74460.000000	-345069044.437309	531880128.240902	-4401.921208	6958.880995	19390828.082330
74520.000000	-345333158.734483	532297659.597288	-4401.888707	6958.830898	19390541.847791
74580.000000	-345597271.083117	532715187.950186	-4401.856256	6958.780878	19390256.064670
74640.000000	-345861381.486268	533132713.304252	-4401.823857	6958.730937	19389970.731895
74700.000000	-346125489.946986	533550235.664129	-4401.791509	6958.681072	19389685.848400
